"V1","V2","V3","V4","V5","V6"
-1.4221721379132,0.157735249704592,-0.981861912720333,-0.987027797607457,0.109472736787991,-0.681440013786957
-2.19285666731323,-0.369244942638265,-0.123780812164865,-3.21155626029865,-0.54077903256964,-0.181283641625328
0.147801601845212,0.0713430334795893,-0.918969048160256,0.323087330608128,0.15595250631009,-2.0088229963335
0.181246030682864,-0.451376059273411,-1.11719887529456,0.569749560903341,-1.41890727540011,-3.51193108198072
-1.77038010888257,-1.5910750744791,-2.3496261915928,-6.77130276540378,-6.08550163760338,-8.98678778019007
-1.40755728712075,-0.242931022527847,0.215908768979959,-1.059310415258,-0.182826919165349,0.162490301331787
1.17114167316271,1.27063725606939,0.954411226612407,1.6540413655602,1.79456220397743,1.34794592724961
1.99355646203721,0.323125698678242,0.620034737142844,4.04625548385114,0.655837522110604,1.2584639578147
-0.710297987886572,0.162648048099321,0.216112383818964,-1.95563819267197,0.447813087255112,0.595014541661971
-0.579424353202545,-0.948893152311702,0.644929567475213,-1.88758264488517,-3.09119600557736,2.1009780690284
-0.393483109369279,-0.808727364819702,-0.23585265009114,-1.61891887453402,-3.32737025830008,-0.970375342040604
2.20072262100318,0.686907501025261,0.159499767465157,10.8104962336487,3.374260291519,0.783502481863861
-1.51488766700129,-1.99827750955019,-1.24174617462375,-0.802795186798211,-1.05896140123018,-0.6580473746851
-1.61076092008715,-1.62882709929099,-0.895644595685885,-1.70085568928743,-1.71993236497489,-0.945740728592707
0.544121822554391,0.954005044377198,0.834463200506821,0.898056889525685,1.57455695991601,1.37725670099529
1.61169064133151,0.850465829592598,0.22192731168491,3.9013862983944,2.05870509497033,0.53721486670153
0.0704833595201247,1.42602755766765,-0.035743614426609,0.227371194901523,4.6002005573644,-0.115304780839184
-1.57916770186377,-1.81676393332619,-0.343571173839719,-5.88881217866793,-6.77482294230637,-1.28119775395527
0.43980924182287,0.389631915550761,1.20440794171708,1.86981960092169,1.65649405142535,5.1204598784564
1.48284544469367,1.49573965605659,0.200500475852004,1.25390167957969,1.26480509054722,0.169544226154529
0.928095643845676,-0.411848505663966,-0.070145558448279,1.64825489605362,-0.731423878987491,-0.124575264322667
-0.823105598083784,0.925823815732369,1.2054436374058,-1.88892254192405,2.12464777236152,2.76633965923163
0.73639578484592,-0.273239901300049,-0.573930069444081,2.07859743689434,-0.771264271452043,-1.62001140670932
-0.596602259044178,-0.678059127047438,-0.959373259342348,-0.394951974413314,-0.448876595649168,-0.635107154276696
0.291160058702192,0.136954615588046,-0.921914058256292,0.387712458478835,0.182370517942424,-1.22763255243861
1.19584544761017,-1.15067206943037,0.177087080864832,2.52305282396345,-2.42774383598989,0.373626926754093
1.65256123020603,1.79728679283764,0.757373500096506,4.63784843106366,5.04401505975924,2.12553909346757
-0.0832487615072622,0.799797565516704,0.995567565216421,-0.284522140795339,2.73349550700357,3.40258533380186
-0.130844872773239,0.397870114661507,2.1938492599782,-0.530142879397427,1.61204641605167,8.88879739036005
-1.31946301535279,-2.1082356016583,-0.626138389219334,-0.903077002739724,-1.44293478942697,-0.428546441436473
-0.373421553387935,-0.335049459794822,-1.58914287965126,-0.544688467237974,-0.488717309027318,-2.31799099834002
0.426693036827776,-0.0207216926678353,0.646269575717156,0.288558590529085,-0.0140134052199705,0.4370510455413
0.808953125481242,0.832165428163666,0.472045446135171,0.970050218161108,0.997885080987939,0.566049840938526
0.756920989716556,-1.98239753787633,-1.15909198968548,1.35607425429054,-3.55159692940967,-2.07659032702407
-0.120864957159188,-0.18254478574713,0.0560162361817376,-0.333731862437716,-0.504041971780507,0.154671819417934
-0.168719981957559,-0.951454173399008,-1.0952886594605,-0.597165935623529,-3.36756805606851,-3.87665449886722
-1.86789468347294,-2.69751707526367,-3.26761266785753,-1.34861801453144,-1.94760451667587,-2.35921294030903
2.08512228451126,2.0320260184471,0.604525692485422,3.43896563496584,3.35139463939593,0.997036527475697
-1.53183134744264,0.0526861512429246,-1.09898949045109,-3.58468798227049,0.123292563184518,-2.57178078098387
-0.000787589862706454,0.332809032370862,0.144842502944323,-0.00239105696968193,1.01038039480206,0.439729728086001
0.726454335992038,1.54886116160864,0.566337616529198,2.81271019734728,5.99693245354864,2.19276492716878
-0.927470172632838,-0.180783633651577,1.34236682911593,-4.48433872574681,-0.874092853103455,6.49037320399684
-0.872761630272942,-1.66588169661432,-1.67519703318564,-0.562922082090457,-1.07447619217775,-1.08048448639717
0.110776575806485,-0.690212877376431,1.34648516541614,0.159278962189938,-0.992415499380453,1.93602987084817
0.474249046173683,0.198623325554986,1.44155938621823,0.340089084234963,0.142434919881651,1.03375771756371
-1.041255806003,0.0562613036617312,-0.560979917002556,-1.27643286642585,0.0689684289756473,-0.687682315276177
2.02085308876011,1.43429742865705,1.53307749832351,1.87153861000478,1.32832170279593,1.41980322379713
0.597222157901724,0.151333260174187,-0.176641219571129,0.860389412692709,0.218018593448718,-0.254478560705272
-0.704953144434491,-0.830155663316168,0.924508226668463,-0.590169709617536,-0.694986227984949,0.773975910284988
-0.932187616299781,-0.559181292630614,-0.767789918558716,-1.57271895866439,-0.94340989396689,-1.29535915310889
-2.53890099227671,-0.560346885215371,-1.24815800644934,-6.40361516795754,-1.41330671199794,-3.1481036741568
0.749144713362724,1.89625711648087,1.65812588584743,2.47158836189273,6.25615710376259,5.47051132967055
-1.49305591602503,-0.387361391606411,-1.12361023349042,-0.838702624147364,-0.217594674215955,-0.631171841076208
0.358815779196036,-0.522967505520821,1.17098493566225,0.46567133789696,-0.678707548810069,1.51970496634461
-0.224957536203457,-1.40934002625932,-0.444720341792325,-0.117330978727304,-0.735068704215431,-0.231952544658217
1.08689884553306,1.05393208175866,-0.335770457805508,1.33645916063564,1.29592297493273,-0.41286593140589
0.534477265070911,2.24538699160911,1.1591263475248,0.390282270353594,1.63961086874549,0.846409177906994
0.67266293933074,-0.93881585983259,-0.313061031359814,1.03501694984592,-1.44454268385542,-0.481702580665493
-0.905685581488884,-0.549678837784971,-1.33535664602435,-1.94756549162367,-1.18201675926642,-2.87152028911843
-3.38929655572587,0.02606946207212,-0.315934307219378,-9.34551599049782,0.0718829322406389,-0.871145109765472
2.01831512889271,1.68389974461486,0.856959902750186,6.75060566159679,5.63209529910963,2.86625130459217
-1.86220496279299,-2.25298119251085,-1.61250921171442,-1.46262968033791,-1.76955664239404,-1.26651140985815
0.579257427568105,1.11132311508682,0.922463177891069,0.858305150604523,1.64668471782821,1.36684461716951
-0.423939818715482,-0.213324051596105,0.414516050714103,-0.983610691265548,-0.494947180214825,0.961745986538712
-0.464701892535024,2.20508831707932,0.800345086508589,-1.3478283259687,6.39567116632338,2.32133287054527
0.729561062503828,1.45685237391934,0.725839790563894,2.76094494725542,5.51330026696507,2.74686219601228
0.140691144384257,-0.223962185395442,0.417545060630577,0.608987462001788,-0.969429621638684,1.80736113745941
-0.218961470495698,0.909826177753876,-1.03782603711739,-0.194394245943875,0.807744729536503,-0.921383152248777
-0.529741178946178,-2.26076124807484,-0.451140499445633,-0.787208462392766,-3.35954699514678,-0.670405913314479
0.919318376343054,1.01335384802639,0.832071178722637,2.16311499881748,2.38437625547618,1.95782624724456
0.0778390951990116,-0.107376153878808,-0.664293355473307,0.25811771885056,-0.35606384975678,-2.20282475180328
-1.63724120227468,-1.71652691076293,-0.518710555031414,-6.42617384648112,-6.73737035532727,-2.03593960254938
-1.59273638550162,-0.696120677585019,-1.84307961004968,-7.27034811227955,-3.17757520972629,-8.41308736692508
-0.0614478609453664,-1.21861114020369,0.460135405444571,-0.0549616441590845,-1.08997889960272,0.41156515507555
0.0753497636727121,-1.40289167122359,1.12415282435503,0.139985886601056,-2.60631254604176,2.08846746322856
1.76501435891859,0.742958979332303,-0.814261638533957,4.27583069773794,1.79985323911783,-1.97258730074415
0.0226763995375003,0.758926878121209,0.371863515903651,0.0222794681549826,0.745642498717666,0.365354356491839
0.900746853666417,0.24399704992488,0.0636841573332879,1.49907533322803,0.406074089999825,0.105986880761396
0.276844354584952,0.0161020282331435,-0.693284565466314,0.694654055789961,0.0404029882977631,-1.73958011872687
-1.2230734649066,-0.41019884925843,-1.04469337847955,-1.1688532794319,-0.392014285267419,-0.998380977490879
0.465293121660182,0.558082785978025,-0.32706090678992,0.69179293734443,0.829751637882723,-0.486270728850308
0.629690771534781,-0.146322696621949,-2.2617304206102,1.35352274309296,-0.31452120097898,-4.86159826604989
0.493010428496892,0.250439795536169,0.075402034505898,0.362545600117815,0.184166177260925,0.0554484738454519
0.519417112705932,0.837237443976702,-0.0433776052460545,0.695169587163333,1.12052913554367,-0.058055060554206
0.746058641475383,-0.32077307620625,-0.301160664388962,1.55768747304917,-0.669738509441836,-0.628789974694411
-0.0383077103761781,0.554182126892628,-0.439170984414037,-0.11782581781585,1.70453837305443,-1.35079021668061
0.182683753848355,1.73883479722997,1.19069114824173,0.698532411231331,6.64882584277448,4.5528753449172
2.0291406012123,0.334475816994004,0.47447241303399,1.53662200643365,0.253290925579921,0.359307162292311
0.313055264433399,1.02182281677179,1.13342015386485,0.541590452532166,1.7677692874603,1.9608344077898
1.17993361338762,0.113095986725206,0.625021307409482,3.20132612490413,0.306845345210345,1.69577086145304
2.15014940841462,1.28914010664206,1.64899412007828,7.77005150807181,4.65859953291136,5.959013452448
-1.19581207697313,-0.376266732480108,-0.520243906209964,-5.33545725088593,-1.67882153453385,-2.32121683253374
-0.606598313829239,0.753966688316614,-0.138562861211062,-0.529070177845367,0.657603690585672,-0.120853414776119
-0.827701219019881,-1.09121392612515,-1.22140090382483,-1.46787850730321,-1.93520250088043,-2.16608130364747
-0.851093208875784,0.352667832557435,-0.326925553047259,-2.27144948470647,0.941221429311214,-0.872518863107217
0.0846159267595009,-0.251836363474118,-0.277075539656938,0.301381929831482,-0.896981598290539,-0.986877577884957
-0.521429932615202,0.528908761300988,0.352764861009295,-2.17300483171688,2.20417206983128,1.47011074640171
0.709228194980596,0.809042974658682,0.986821510341522,0.653752972734784,0.745760325797224,0.909633176613982
