"V1","V2","V3","V4","V5","V6"
1,0.737610016131297,-0.301776511303365,0.501108999480493,0.369623017190345,-0.151222925645943
1,0.627165847178709,-0.250795501064853,1.13142576918472,0.709591601050555,-0.283756492700368
1,-0.575603883216224,-0.872595142937834,1.75211121165194,-1.00852201725354,-1.5288837331744
1,-0.177987212493673,-0.120774795672035,2.36017990927212,-0.420081843034914,-0.285050246291583
1,-0.271711833267102,-1.2920015886902,3.31068413436878,-0.89955205551765,-4.27740916125591
1,0.8147809897699,1.1713360940822,4.08305283437949,3.32679382967852,4.78262715895331
1,-0.349960798651396,-0.835916215280381,4.86479650763795,-1.7024880710895,-4.06656228477393
1,2.13355061263395,1.99949097741207,0.755891588167287,1.61273296101917,1.51139841044217
1,-0.825310900661531,0.439201659011132,1.71191266376991,-1.41286018238982,0.751874882009909
1,0.957874399357556,-0.0443999687636171,2.30299402028322,2.20597901390284,-0.102252862563372
1,-0.0785400457857807,-0.188775372676607,3.00795264495537,-0.236244738456255,-0.567827381545035
1,-1.51005633261994,-0.577512291468345,3.71392439829651,-5.60823505651935,-2.14483698960041
1,0.901078738028029,-1.30251690185888,4.59153460583184,4.13733420823498,-5.98055142956593
1,1.42690544969339,1.31556276177093,5.22247474163305,7.4519776697223,6.87049329438171
1,-0.424361794194107,0.310322174099338,0.601075129117817,-0.255073320237891,0.186526940864881
1,-0.791634408851981,0.975406361721423,1.35762185894419,-1.07474017774981,1.32423299802622
1,1.15864557837517,1.24800122977704,1.98294265882578,2.29752774381998,2.47471487679193
1,-1.16876555277046,-1.78562052311428,2.91317282279488,-3.40481604454975,-5.20182117976128
1,-0.863201960323708,0.962448489973003,3.63978161057457,-3.14186662139815,3.503102314929
1,-0.278775282620851,-0.26780323155252,4.32706242054701,-1.20627804920606,-1.15880129935196
1,-2.01718677972023,-0.905115498478127,0.553470648243092,-1.11645367459915,-0.500954861677558
1,0.620772081075229,0.505955351067487,1.54619283031207,0.959833341016419,0.782304536278572
1,-1.08459319554493,-0.931361966726329,0.772410423029214,-0.837751088985465,-0.719393690712405
1,-1.30920130397946,-0.67501903776097,1.73564822273329,-2.27231291645205,-1.17159559320096
1,0.59499804005582,1.41859322015545,0.733374701580033,0.436356510066641,1.04036037949496
1,-0.861085589061488,-0.334587476874749,1.33644965814892,-1.15079754113819,-0.447159319090169
1,2.07521520317835,-0.683443523808487,2.01045500300825,4.17212678754868,-1.37403245171436
1,-0.332642533513126,-0.454176387211488,0.839850484277122,-0.279369992862167,-0.381440258746802
1,0.120922330093188,0.0750929118327606,1.641750410432,0.198524285060884,0.123283818821968
1,0.938780386077718,0.705382233677465,2.22635434870608,2.0900577950241,1.57043080344783
1,-0.345640183804205,0.403870768939168,0.839011889998801,-0.289996223873099,0.338852377162921
1,-0.177892798406313,0.843845655859615,1.68759913102258,-0.300211732005669,1.42407319554587
1,0.982605972144497,0.122812767319871,2.28585380886216,2.2460936040372,0.28073203195503
1,-0.704665587659386,-0.329915151104341,2.79108885081951,-1.96678426527229,-0.920822499963759
1,0.845756640076808,0.831950008726923,3.41723552031908,2.89014963201619,2.84296912095141
1,0.0318362210916645,-0.131985542169744,0.565001031267457,0.0179874977484492,-0.0745719674382995
1,0.69948396378473,1.28293871240319,1.34551545255817,0.941166482088996,1.72621386222358
1,-0.814403338341813,-0.454148876557331,2.02023517433554,-1.64528627021442,-0.917487534806089
1,-0.384518231413353,-0.483257244048369,0.53957581659779,-0.207476738711598,-0.260753922084196
1,-1.34690590779157,0.294049673541,1.46850270137656,-1.97793496409198,0.431812739933855
1,-0.369153154707331,-0.899641827929573,2.39607279829215,-0.884517832397969,-2.15560731210788
1,0.301283131977992,1.64281711228035,2.92931284452789,0.882552548342722,4.81232526821304
1,0.540950091836692,-0.202637563506664,3.91726656421088,2.11904570765868,-0.793785352177813
1,-1.98564547367345,-0.697689485269841,0.512509371503256,-1.01766191374067,-0.357572399600076
1,0.64090613107011,-0.0687997865775662,1.48064254166093,0.94895288287372,-0.101867890863937
1,1.58492335038024,1.26553659632314,2.17518353683408,3.44749917889102,2.75277436958314
1,0.42882787190678,0.950229489553315,2.81152194854803,1.20565897401506,2.67159106603674
1,0.332596852797351,1.04658231534167,3.72114035498817,1.23763957088628,3.89447968843485
1,0.358938778438529,-0.187310009865795,4.49275123537518,1.61262264025376,-0.841537278222688
1,0.176937475607573,-0.836533192923596,0.877449604216963,0.155253717943014,-0.734015719045161
1,1.56858794191073,-0.272431004607684,1.53040181961842,2.40056984053169,-0.416928905172073
1,-1.37897007942498,-0.739599412047051,2.08900289260782,-2.88067248473842,-1.54502531113733
1,1.14874079015955,1.99830345997396,2.77386903972365,3.18645651249127,5.54303209959442
1,0.215207805817659,-0.935007031938759,0.628734456258826,0.135308562773421,-0.587871137824194
1,0.270018379075216,0.992859894631541,1.37575907504652,0.371480235442079,1.36593601028907
